start_ip,end_ip,country,country_name,continent,continent_name
2a09:bac1:3f00:38::,2a09:bac1:3f00:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:40::,2a09:bac1:3f00:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:48::,2a09:bac1:3f00:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:58::,2a09:bac1:3f00:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:60::,2a09:bac1:3f00:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:80::,2a09:bac1:3f00:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:90::,2a09:bac1:3f00:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:98::,2a09:bac1:3f00:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:a0::,2a09:bac1:3f00:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:a8::,2a09:bac1:3f00:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:b0::,2a09:bac1:3f00:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:b8::,2a09:bac1:3f00:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:518::,2a09:bac1:3f00:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20::,2a09:bac1:3f20:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:10::,2a09:bac1:3f20:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:18::,2a09:bac1:3f20:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:20::,2a09:bac1:3f20:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:28::,2a09:bac1:3f20:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:30::,2a09:bac1:3f20:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:38::,2a09:bac1:3f20:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:40::,2a09:bac1:3f20:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:48::,2a09:bac1:3f20:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:58::,2a09:bac1:3f20:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:60::,2a09:bac1:3f20:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:80::,2a09:bac1:3f20:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:90::,2a09:bac1:3f20:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:98::,2a09:bac1:3f20:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:a0::,2a09:bac1:3f20:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:a8::,2a09:bac1:3f20:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:b0::,2a09:bac1:3f20:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:b8::,2a09:bac1:3f20:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f20:518::,2a09:bac1:3f20:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40::,2a09:bac1:3f40:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:10::,2a09:bac1:3f40:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:18::,2a09:bac1:3f40:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:20::,2a09:bac1:3f40:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:28::,2a09:bac1:3f40:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:30::,2a09:bac1:3f40:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:38::,2a09:bac1:3f40:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:40::,2a09:bac1:3f40:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:48::,2a09:bac1:3f40:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:58::,2a09:bac1:3f40:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:60::,2a09:bac1:3f40:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:80::,2a09:bac1:3f40:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:90::,2a09:bac1:3f40:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:98::,2a09:bac1:3f40:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:a0::,2a09:bac1:3f40:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:a8::,2a09:bac1:3f40:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:b0::,2a09:bac1:3f40:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:b8::,2a09:bac1:3f40:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f40:518::,2a09:bac1:3f40:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60::,2a09:bac1:3f60:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:10::,2a09:bac1:3f60:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:18::,2a09:bac1:3f60:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:20::,2a09:bac1:3f60:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:28::,2a09:bac1:3f60:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:30::,2a09:bac1:3f60:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:38::,2a09:bac1:3f60:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:40::,2a09:bac1:3f60:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:48::,2a09:bac1:3f60:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:58::,2a09:bac1:3f60:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:60::,2a09:bac1:3f60:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:80::,2a09:bac1:3f60:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:90::,2a09:bac1:3f60:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:98::,2a09:bac1:3f60:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:a0::,2a09:bac1:3f60:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:a8::,2a09:bac1:3f60:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:b0::,2a09:bac1:3f60:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:b8::,2a09:bac1:3f60:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f60:518::,2a09:bac1:3f60:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac2:4680::,2a09:bac2:4717:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac3:4680::,2a09:bac3:4717:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac4:3c0::,2a09:bac4:3c7:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac4:13c0::,2a09:bac4:13c7:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac5:4728::,2a09:bac5:47bf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac6:4728::,2a09:bac6:47bf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0a:6040:2282::,2a0a:6040:2282:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0c:9a40:8160::,2a0c:9a40:816f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0c:9a40:b00b::,2a0c:9a40:b00b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0d:2406:400::,2a0d:2406:50f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0d:2406:520::,2a0d:2406:5ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:8f01:1000:8::,2a0e:8f01:1000:8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:8f02:f03e::,2a0e:8f02:f03e:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:8f02:f05d::,2a0e:8f02:f05d:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:97c0:be0::,2a0e:97c0:bef:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:a942:c000::,2a0e:a942:cfff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1260::,2a0e:b107:126f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:19e0::,2a0e:b107:19ef:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1d10::,2a0e:b107:1d1f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1e50::,2a0e:b107:1e5f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1fe0::,2a0e:b107:1fe1:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1fe2:100::,2a0e:b107:1fe2:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1fe4::,2a0e:b107:1feb:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:b107:1fed::,2a0e:b107:1fef:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:e385:8000::,2a0e:e385:bfff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0e:e980::,2a0e:e987:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:7280::,2a0f:7287:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:6116::,2a0f:9400:6116:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:611c::,2a0f:9400:611c:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:6150::,2a0f:9400:615f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7200::,2a0f:9400:72ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7500::,2a0f:9400:7500:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7502::,2a0f:9400:7503:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7505::,2a0f:9400:7505:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7507::,2a0f:9400:7508:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:750a::,2a0f:9400:75ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7709::,2a0f:9400:7709:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:770b::,2a0f:9400:770b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7721::,2a0f:9400:7721:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7723::,2a0f:9400:7723:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:7806::,2a0f:9400:7807:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:8005::,2a0f:9400:8005:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:9400:b00b::,2a0f:9400:b00b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:e5c0::,2a0f:e5c7:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:e600::,2a0f:e600:0:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a0f:e600:2::,2a0f:e607:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a10:3e84::,2a10:3e87:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a11:f700::,2a11:f703:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a12:3fc2:ab60::,2a12:3fc2:ab6f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a12:a5c7:fd53::,2a12:a5c7:fd53:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a12:dd40:6000::,2a12:dd40:6fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:cc5:8000::,2a13:cc5:bfff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:200::,2a13:3f80:2ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:e00::,2a13:3f80:eff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:2b00::,2a13:3f80:2bff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:4400::,2a13:3f80:44ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:4800::,2a13:3f80:48ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:4f00::,2a13:3f80:4fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:6400::,2a13:3f80:64ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:6a00::,2a13:3f80:6aff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:8300::,2a13:3f80:83ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:9900::,2a13:3f80:99ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:a300::,2a13:3f80:a3ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:af00::,2a13:3f80:afff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:c500::,2a13:3f80:c5ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:ec00::,2a13:3f80:ecff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:f700::,2a13:3f80:f7ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f80:fd00::,2a13:3f80:fdff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:2100::,2a13:3f83:21ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:3900::,2a13:3f83:39ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:5900::,2a13:3f83:59ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:6600::,2a13:3f83:66ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:ac00::,2a13:3f83:acff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:c300::,2a13:3f83:c3ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:eb00::,2a13:3f83:ebff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f83:f800::,2a13:3f83:f8ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:4300::,2a13:3f84:43ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:4f00::,2a13:3f84:4fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:6d00::,2a13:3f84:6dff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:7000::,2a13:3f84:70ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:7900::,2a13:3f84:79ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:9600::,2a13:3f84:96ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:a100::,2a13:3f84:a1ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:af00::,2a13:3f84:afff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:b500::,2a13:3f84:b5ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:c400::,2a13:3f84:c4ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f84:ef00::,2a13:3f84:efff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:2b00::,2a13:3f85:2bff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:3400::,2a13:3f85:35ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:3f00::,2a13:3f85:3fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:4f00::,2a13:3f85:4fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:8e00::,2a13:3f85:8eff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:ab00::,2a13:3f85:abff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:b300::,2a13:3f85:b3ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:e100::,2a13:3f85:e1ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:ea00::,2a13:3f85:eaff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f85:f100::,2a13:3f85:f1ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:f00::,2a13:3f86:fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:2c00::,2a13:3f86:2cff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:3b00::,2a13:3f86:3bff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:4900::,2a13:3f86:49ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:5800::,2a13:3f86:58ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:7b00::,2a13:3f86:7bff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f86:f300::,2a13:3f86:f3ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f87:800::,2a13:3f87:8ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f87:6c00::,2a13:3f87:6cff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f87:7400::,2a13:3f87:74ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f87:8c00::,2a13:3f87:8dff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f87:bb00::,2a13:3f87:bbff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:3f87:f400::,2a13:3f87:f4ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a13:5941:1::,2a13:5941:1:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
